names,scores,logfoldchanges,pvals,pvals_adj
RRNAD1,-0.6884229,-0.45783767,0.4911864895476621,1.0
ICE1,-0.68843824,-0.09497187,0.4911768354343966,1.0
NUP88,-0.6885916,-0.25620133,0.4910802999075662,1.0
RANBP9,-0.68874496,-0.20260704,0.4909837745739778,1.0
ERAL1,-0.6890517,-0.33532262,0.4907907544913004,1.0
TOMM40L,-0.6891897,-0.5273263,0.49070390876037573,1.0
ISCA1,-0.6894964,-0.08167103,0.49051094782236615,1.0
ZSWIM4,-0.6895117,-0.6006955,0.4905013008464153,1.0
TARDBP,-0.6899564,-0.030709375,0.49022158292038276,1.0
BCAS3,-0.6905392,-0.6646213,0.48985518588226284,1.0
ZDHHC2,-0.69067717,-0.19548836,0.4897684292246335,1.0
TBC1D5,-0.69070786,-0.12419628,0.4897491510903883,1.0
RP13-270P17.3,-0.6907845,-0.8393094,0.4897009575414861,1.0
SRGN,-0.6909686,0.13613652,0.4895853034388582,1.0
ETFDH,-0.6911526,-0.35550365,0.4894696640410373,1.0
MTRNR2L6,-0.69130594,-0.79643357,0.48937330911050114,1.0
ACVRL1,-0.6914746,-1.3054738,0.4892673304844454,1.0
SETBP1,-0.69148993,-0.49710646,0.48925769667680585,1.0
MFHAS1,-0.6919193,-0.5375578,0.48898799154293693,1.0
LZTFL1,-0.6922874,-0.8813577,0.4887568794794991,1.0
RASSF7,-0.6923334,-0.2512896,0.48872799461107774,1.0
HSPA4,-0.69267076,-0.103695214,0.48851620035572507,1.0
DDX3Y,-0.6929774,-0.06106282,0.48832370306733197,1.0
FBXO28,-0.6930848,-0.36982793,0.4882563386805542,1.0
CEP57,-0.6931768,-0.13148446,0.4881986017664899,1.0
TMEM51,-0.6935602,-0.38953352,0.4879580709301746,1.0
FIP1L1,-0.69366753,-0.07053192,0.4878907337546089,1.0
TIMP3,-0.69371355,-1.2717454,0.48786187649992063,1.0
ARMCX6,-0.69385153,-0.13617618,0.48777531026167986,1.0
BACE2,-0.6940969,-0.73607767,0.48762143519523604,1.0
ZNF468,-0.69520104,-0.94906557,0.4869293217326207,1.0
HN1,-0.69521636,-0.03405955,0.4869197127837369,1.0
ZSCAN18,-0.69524705,-0.60630924,0.48690049519329814,1.0
WRAP53,-0.6957838,-0.72249115,0.48656425370192247,1.0
EHD4,-0.6958451,-0.10678287,0.4865258340958454,1.0
SLC9A7,-0.6959678,-0.70743585,0.48644899980329825,1.0
TADA2A,-0.6959985,-0.65031505,0.48642979225513394,1.0
ANKRA2,-0.69625914,-0.36863413,0.4862665446507358,1.0
NR1H2,-0.6963205,0.039480127,0.4862281377554003,1.0
ACTR6,-0.69647384,-0.21187142,0.4861321276940689,1.0
PWP1,-0.6964892,-0.11448123,0.48612252725187544,1.0
MMP15,-0.6965812,-3.2280893,0.48606492675207724,1.0
CHMP1A,-0.6967192,-0.025672691,0.48597853292432114,1.0
TRIM13,-0.6970719,-0.08209722,0.48575778644064493,1.0
NARF,-0.697486,-0.07678892,0.48549871850890447,1.0
GARS,-0.6980687,-0.17715158,0.4851342311169874,1.0
PDSS2,-0.6981607,-0.45402607,0.4850766940254586,1.0
ALG13,-0.6983601,-0.10392214,0.4849520430066674,1.0
HSD17B4,-0.69852877,-0.1871744,0.48484658262141556,1.0
KLHL24,-0.6987741,-0.05906421,0.4846932078795626,1.0
RBM47,-0.69895816,0.022057692,0.484578194078476,1.0
INTS12,-0.6989735,-0.36021098,0.48456861026274034,1.0
PHC1,-0.6990808,-0.7929236,0.4845015264290028,1.0
TAF7,-0.69912684,-0.035706867,0.48447277775554176,1.0
NBPF9,-0.6994795,-0.32677886,0.48425240198002173,1.0
ZNF362,-0.69958687,-0.27354044,0.4841853418814658,1.0
ALG12,-0.69970953,-0.44748446,0.48410870793521665,1.0
PAM16,-0.69978625,-1.7241158,0.4840608150591862,1.0
C21orf2,-0.70023096,-0.12628725,0.48378308705706285,1.0
STRADB,-0.700461,-0.4203576,0.4836394685713262,1.0
CEACAM3,-0.70102835,-1.1053301,0.48328530857826457,1.0
GTSF1,-0.7011664,-0.7597417,0.48319918284699226,1.0
FLJ37453,-0.7018718,-0.5060701,0.48275911483972767,1.0
ATPAF1,-0.7020405,-0.12679689,0.48265391345440667,1.0
SLA,-0.70216316,0.006686164,0.4825774111805593,1.0
RAPGEF1,-0.70256186,-0.033458486,0.48232882430415436,1.0
FAM126A,-0.7027459,-0.036101732,0.4822141153812455,1.0
ETAA1,-0.7029759,-0.936399,0.48207075008703715,1.0
CD1E,-0.7030833,-1.9857466,0.48200385421579894,1.0
SEPN1,-0.7037427,-0.15297806,0.4815930332108892,1.0
SNTB1,-0.703758,-0.35729825,0.48158348150149,1.0
KCNMB4,-0.703804,-2.02893,0.48155482699179697,1.0
DPF2,-0.70385003,-0.16364089,0.4815261734098846,1.0
PNP,-0.70386535,-0.12375887,0.4815166224220926,1.0
ETV5,-0.7039267,-0.58826905,0.48147841950184866,1.0
LYVE1,-0.7040034,-2.273885,0.4814306681712077,1.0
ITSN1,-0.7044634,-0.69549584,0.48114421432058996,1.0
VIM-AS1,-0.7044634,-0.23083167,0.48114421432058996,1.0
UNC50,-0.70481616,-0.006729281,0.4809246625612157,1.0
TMEM80,-0.70559824,-0.13229747,0.48043802508460487,1.0
KCTD17,-0.706135,-0.29277718,0.48010421352435473,1.0
GOLGB1,-0.706595,0.029377524,0.4798181900049022,1.0
SLCO2A1,-0.7072544,-2.651688,0.4794083850848331,1.0
VWA5A,-0.70753044,-0.968977,0.4792368955678933,1.0
TXNDC11,-0.70756114,-0.26395896,0.4792178432442108,1.0
TIMD4,-0.7075918,-2.7106886,0.4791987913339788,1.0
MOCS2,-0.7076838,-0.13981001,0.4791416380840757,1.0
SHC1,-0.70797515,-0.14425646,0.47896067734461745,1.0
DNAJC19,-0.7080365,-0.018703923,0.4789225851026494,1.0
WAC-AS1,-0.70861924,0.05106645,0.47856079132508145,1.0
PPP1R35,-0.7090486,-0.46825328,0.4782943020111725,1.0
ARMT1,-0.70930934,-0.1745707,0.47813254450376985,1.0
MGAT5,-0.709432,-0.5436038,0.478056433672459,1.0
IGHV3-48,-0.7096927,-3.3054428,0.4778947201500968,1.0
SLC39A4,-0.7098461,-0.21742989,0.47779960852322567,1.0
CMTR1,-0.7099074,-0.57556593,0.47776156677121695,1.0
PITPNM1,-0.70998406,-0.09271438,0.4777140169107088,1.0
ELK4,-0.7100761,-0.15155785,0.4776569604948858,1.0
ZNF667-AS1,-0.7103521,-0.952737,0.47748581361415476,1.0
NREP,-0.71062815,-0.819978,0.47731470028855627,1.0
RAPH1,-0.71102685,-0.7938918,0.47706759584841885,1.0
HPD,-0.7110882,-1.6697719,0.47702958599705303,1.0
IRF4,-0.7113029,-0.48509303,0.47689656457364493,1.0
USP25,-0.7114869,-0.1474436,0.4767825623774786,1.0
PPP1R11,-0.712683,0.0085497415,0.4760419119885305,1.0
DMTF1,-0.7132351,-0.21621181,0.475700286175743,1.0
FCF1,-0.7142472,-0.32837924,0.47507432152030504,1.0
ARID1B,-0.7143699,-0.067514844,0.4749984777483599,1.0
GSTA4,-0.7146306,-1.9667308,0.47483733180250476,1.0
ZFYVE27,-0.7148606,-0.39581132,0.47469516913229703,1.0
ATP13A2,-0.7151213,-0.4943263,0.4745340796971915,1.0
RHOU,-0.71513665,-0.23517497,0.47452460478317626,1.0
NCBP3,-0.71529,-0.06365482,0.47442986135813303,1.0
DLD,-0.7166855,-0.08071244,0.4735681738835501,1.0
ZNF791,-0.7167928,-0.11783392,0.473501925899245,1.0
TOR1AIP1,-0.71690017,-0.0033919842,0.47343568301216765,1.0
TM4SF18,-0.71691555,-2.1760428,0.47342622015870695,1.0
LENG9,-0.7170075,-0.6373375,0.473369445222689,1.0
IGLV2-23,-0.7178663,-2.218218,0.4728397264648966,1.0
KDM5C,-0.71798897,-0.20901464,0.4727640790019888,1.0
MBIP,-0.71800435,-0.41658303,0.4727546235376058,1.0
NFXL1,-0.71832633,-0.49335715,0.4725560828367107,1.0
SAV1,-0.7187864,-0.5983702,0.4722725329281825,1.0
OSBPL2,-0.71886307,-0.27188924,0.4722252837237667,1.0
UACA,-0.71887845,-0.57770336,0.47221583419539115,1.0
TELO2,-0.72010523,-0.4265353,0.47146020953300405,1.0
PIGU,-0.72035056,-0.7727942,0.4713091646526466,1.0
CBX7,-0.7204273,-0.31961164,0.4712619686017383,1.0
RHOA,-0.72081065,-0.07379794,0.4710260274547884,1.0
VAMP7,-0.7209333,-0.20277461,0.4709505400554205,1.0
WDR66,-0.72163874,-1.4831694,0.4705166170850321,1.0
TUBGCP4,-0.72166944,-0.44393575,0.4704977558776491,1.0
ABCD3,-0.72185344,-0.22026852,0.4703845974003993,1.0
PI4K2B,-0.7219761,-1.0043703,0.47030916676575873,1.0
TRIM26,-0.7224975,-0.14779621,0.46998866110764637,1.0
HAUS7,-0.72340226,-0.50359195,0.4694327760341629,1.0
MDFIC,-0.723479,-0.104060575,0.4693856838443108,1.0
RGS14,-0.7235863,-0.08514579,0.46931975916717183,1.0
CTR9,-0.7235863,-0.057371072,0.46931975916717183,1.0
DCN,-0.723847,-1.5948786,0.4691596776982333,1.0
AP5Z1,-0.72400033,-0.27863738,0.46906552623764697,1.0
CHI3L2,-0.7241537,-0.6737816,0.46897138522975135,1.0
TMED1,-0.72423035,-0.08405646,0.46892431864589157,1.0
CHKA,-0.72427636,-0.38410527,0.46889607995007965,1.0
MAD2L2,-0.72444504,-0.055502526,0.46879254611568333,1.0
ST3GAL5,-0.72470576,-0.005448066,0.46863256416587606,1.0
TBPL1,-0.72508913,-0.1769976,0.46839735149613326,1.0
RANGAP1,-0.7254418,-0.44319394,0.46818101357963704,1.0
KIF12,-0.7260859,-23.826427,0.4677861045552013,1.0
PDLIM7,-0.7261319,-0.18769981,0.46775790383202287,1.0
SIPA1L2,-0.7263006,-0.52183294,0.4676545092403851,1.0
POLR2E,-0.7263926,-0.002371874,0.46759811752920843,1.0
LDLRAD4,-0.7267607,-0.2420508,0.467372588375338,1.0
PROSC,-0.72731274,-0.050425045,0.4670344077418188,1.0
BMF,-0.72754276,-0.36585477,0.46689353920976784,1.0
KCTD20,-0.7278801,-0.08800089,0.46668697467124653,1.0
AC002451.3,-0.72789544,-1.0318842,0.46667758657905956,1.0
SFXN3,-0.7283555,-0.21634151,0.46639599254663655,1.0
AKAP11,-0.72884625,-0.10504659,0.46609572956444667,1.0
UBE2J1,-0.72901493,-0.033602938,0.4659925389612303,1.0
MED15,-0.7291376,-0.12431413,0.46591749921969994,1.0
SETD3,-0.7292296,-0.16552158,0.46586122381833206,1.0
SCAF1,-0.7298277,-0.37151736,0.46549552575388575,1.0
ZNF441,-0.72987366,-1.2462295,0.4654674017429026,1.0
CAB39,-0.73030305,0.017446442,0.46520495651530025,1.0
TRPM7,-0.7308858,-0.16650937,0.46484891246680515,1.0
MARCH1,-0.73113114,-0.05744056,0.4646990445372873,1.0
TIAM2,-0.7311465,-0.72531486,0.4646896786842354,1.0
UGDH,-0.73120785,-0.72688025,0.46465221632215026,1.0
ODC1,-0.7316832,-0.10602459,0.46436193999180064,1.0
PIP5K1C,-0.73185194,-0.2900579,0.46425896297758285,1.0
CAPG,-0.7319592,-0.01746365,0.4641934387689406,1.0
SLC39A8,-0.7319746,-0.7795904,0.46418407858795974,1.0
RELB,-0.73208195,-0.06802191,0.4641185602630117,1.0
NUAK1,-0.7324193,-2.5168529,0.46391267904757794,1.0
LPCAT2,-0.73249596,-0.014062706,0.46386589495584774,1.0
VAC14,-0.732542,-0.27957645,0.4638378257620156,1.0
SEC11C,-0.7326033,-0.04253098,0.46380040164170366,1.0
MRPS17,-0.7332474,-0.35442075,0.4634075499255339,1.0
ARFIP1,-0.7334774,-0.18692023,0.4632672906893598,1.0
OXSR1,-0.7338915,-0.124050446,0.46301488369585553,1.0
RAB24,-0.73436683,-0.15413664,0.4627251776440604,1.0
AP5M1,-0.7347502,-0.22309995,0.4624916173875021,1.0
EXOSC8,-0.7348269,-0.07692238,0.46244491322946724,1.0
AP3S1,-0.7349036,0.0007874795,0.46239821170281936,1.0
ALKBH4,-0.7350109,-0.5431271,0.4623328339864834,1.0
NEK8,-0.73510295,-0.80376476,0.462276800049333,1.0
PCDH17,-0.73531765,-3.3387644,0.462146068934672,1.0
REPS1,-0.7354097,-0.19201143,0.46209004763120887,1.0
LINC00324,-0.735839,-0.12769607,0.46182866500509956,1.0
MED27,-0.7359157,-0.46326497,0.4617819982245832,1.0
POLR3D,-0.7359924,-0.4964832,0.4617353340772439,1.0
MCTP2,-0.7360077,-0.646274,0.4617260015637682,1.0
CEP170,-0.7360844,-0.008594683,0.46167934057640714,1.0
CLDN7,-0.7360844,-1.6227616,0.46167934057640714,1.0
MVB12A,-0.73617643,-0.03995056,0.4616233508677433,1.0
DNM1L,-0.73623776,-0.02653504,0.46158602650217095,1.0
NUTM2A-AS1,-0.7369125,-0.14433907,0.461175569742704,1.0
ATF7,-0.7369738,-0.06892156,0.46113826560822524,1.0
AARS,-0.7370965,-0.6924081,0.4610636623983566,1.0
HIRA,-0.7372192,-0.69371665,0.4609890659343676,1.0
RBM14,-0.73724985,-0.27318868,0.46097041787247417,1.0
CCDC106,-0.7373419,-0.6790054,0.46091447621677095,1.0
SAA1,-0.7373879,-4.2281494,0.4608865068120812,1.0
PEX6,-0.73764855,-0.6108824,0.4607280314416078,1.0
PPP1CB,-0.73767924,-0.012636997,0.4607093892836479,1.0
ISY1,-0.7378479,0.0071047754,0.4606068649542133,1.0
ABCG1,-0.7378786,-0.39505303,0.46058822553789835,1.0
CHD1L,-0.7388754,-0.38912538,0.45998267418232675,1.0
C2orf47,-0.7389367,-0.30119067,0.4599454240425074,1.0
WDR48,-0.7393048,-0.30670035,0.459721958661918,1.0
UBE2M,-0.7394121,-0.1847808,0.45965679271058835,1.0
RFXAP,-0.7394581,-0.58344495,0.4596288660290362,1.0
ASMTL,-0.7395348,-0.19773151,0.45958232367095364,1.0
RBFOX3,-0.7397342,-1.7977308,0.4594613258911002,1.0
PPP3R1,-0.7397648,-0.1524255,0.45944271243162704,1.0
DGCR14,-0.73987216,-0.45094118,0.4593775686492212,1.0
ZNF430,-0.7401942,-0.1913028,0.4591821683452457,1.0
OPN3,-0.7408843,-0.22878617,0.4587636102439532,1.0
ZDHHC5,-0.74091494,-0.39887634,0.45874501262655276,1.0
SOGA1,-0.74094564,-0.6438987,0.45872641543175985,1.0
PDCD11,-0.74284714,-0.40275514,0.45757421503495554,1.0
DUSP5,-0.74313855,-0.31914097,0.4573978118495471,1.0
DUSP18,-0.7431692,-0.20763905,0.4573792453147506,1.0
TPM2,-0.74353725,-0.943771,0.45715647990783737,1.0
PIM3,-0.7437059,-0.11944215,0.45705439946579773,1.0
TMEM248,-0.74372125,-0.04937515,0.45704512006057485,1.0
ITGB2-AS1,-0.7439053,-0.08664389,0.45693377545302316,1.0
ANAPC2,-0.74405867,-0.33541816,0.4568409999227243,1.0
RC3H1,-0.74416596,-0.081829466,0.4567760633496968,1.0
GRK6,-0.74418133,-0.08628028,0.45676678711983754,1.0
TOP2B,-0.74422735,-0.050276447,0.4567389590654274,1.0
C1orf132,-0.7443347,-0.09395721,0.45667403064373746,1.0
ERCC4,-0.7449327,-0.31582397,0.45631238155498155,1.0
PCNXL4,-0.7451628,-0.061699454,0.4561733286412779,1.0
LENG1,-0.7453161,-0.046751156,0.4560806399389472,1.0
MAGI1,-0.7460522,-2.7317069,0.45563588164274893,1.0
TRIM4,-0.7460522,-0.14841013,0.45563588164274893,1.0
FLJ21408,-0.74632823,-2.8354328,0.4554691602273674,1.0
YWHAH,-0.74634355,-0.014136904,0.45545989893342487,1.0
CLDND1,-0.74637425,-0.0879015,0.4554413766635328,1.0
HTRA2,-0.74638957,-0.30442336,0.4554321156875849,1.0
MSH3,-0.7464509,-0.19181786,0.455395072843804,1.0
TNS2,-0.746911,-2.9543386,0.45511730558171615,1.0
ARMCX2,-0.7473097,-1.4935828,0.4548766511455463,1.0
BAZ2B,-0.747325,0.020171987,0.45486739663736653,1.0
ZFAND3,-0.7473557,-0.08455508,0.4548488879391841,1.0
UCHL5,-0.747371,-0.2380728,0.45483963374918357,1.0
FBXO21,-0.74746305,-0.31273785,0.4547841108365094,1.0
ING1,-0.74769306,-0.24893202,0.4546453202609012,1.0
HIST1H4J,-0.7477697,-1.0146917,0.4545990620396313,1.0
ACSL5,-0.7477851,-0.21215095,0.45458981071363336,1.0
LSM2,-0.74807644,-0.04273535,0.45441405567741167,1.0
IGKV1-39,-0.74807644,-3.229725,0.45441405567741167,1.0
CRYAB,-0.7483218,-3.357023,0.4542660811457434,1.0
UNC13D,-0.7484598,-0.051239662,0.4541828574100564,1.0
MANSC1,-0.74850583,-1.6000108,0.4541551180751283,1.0
NPIPB5,-0.7488279,-0.31385973,0.45396096947749653,1.0
LAMB2,-0.74922657,-1.6147779,0.4537206598835444,1.0
EEF1E1,-0.7497326,-0.09358799,0.4534157549187038,1.0
GPBP1,-0.7497786,-0.018721767,0.4533880420203038,1.0
MBTPS1,-0.75002396,-0.2753931,0.4532402560403188,1.0
TRPV2,-0.75069875,-0.1569558,0.4528339848266656,1.0
INAFM1,-0.7510668,-0.21362264,0.45261246905661,1.0
RBBP7,-0.7512201,-0.085066214,0.4525201888878817,1.0
FCGR1A,-0.7512508,-0.046070635,0.4525017341297166,1.0
PTGIR,-0.7512508,-0.035760485,0.4525017341297166,1.0
DET1,-0.7516035,-1.1842932,0.4522895349747732,1.0
SRP14,-0.7519409,-0.1066409,0.45208661450052434,1.0
ARMCX1,-0.7520329,-1.2174828,0.452031281485582,1.0
QSOX2,-0.7524776,-1.1709685,0.4517638925567853,1.0
ELMOD2,-0.7526923,-0.594287,0.45163484026475986,1.0
MED6,-0.75281495,-0.07450958,0.45156110546016426,1.0
PDHX,-0.75309104,-0.44044986,0.4513952270478975,1.0
ZNF148,-0.75310636,-0.0593894,0.4513860125914486,1.0
GOLGA5,-0.75367373,-0.25627148,0.45104515252171273,1.0
IRAK1,-0.7537811,-0.13069673,0.4509806818735642,1.0
TBC1D22A,-0.7541031,-0.12157557,0.45078730122903377,1.0
CIZ1,-0.75414914,-0.2755093,0.4507596792556625,1.0
SESN1,-0.7542718,-0.64008385,0.45068602534521074,1.0
GNB5,-0.7547472,-0.37811702,0.450400680818426,1.0
IFT52,-0.75485456,-0.35302302,0.4503362623490794,1.0
AGGF1,-0.75506926,-0.049893346,0.4502074410696236,1.0
ASS1,-0.7554066,-2.126941,0.45000504981982636,1.0
DNAJC7,-0.7555293,0.018329166,0.449931465788005,1.0
ARHGEF7,-0.75560594,-0.40465453,0.44988547923142164,1.0
ACSM3,-0.75591266,-1.2820743,0.44970155964844605,1.0
RPS6KB1,-0.755928,-0.3466286,0.4496923647884027,1.0
SMC2,-0.755974,-0.21679106,0.44966478084780603,1.0
DCAF15,-0.75611204,-0.4747799,0.44958203478203285,1.0
FMNL1,-0.75632674,-0.017499441,0.44945333584246816,1.0
TIE1,-0.75632674,-2.2083287,0.44945333584246816,1.0
XPA,-0.7564647,-0.0573337,0.44937061184410854,1.0
CHST2,-0.75651073,-0.32079688,0.4493430390971276,1.0
KDELR2,-0.75652605,-0.007066591,0.4493338483947128,1.0
TFPT,-0.75652605,-0.17751388,0.4493338483947128,1.0
ACTR1B,-0.75669473,-0.2437527,0.44923275770556215,1.0
RP11-422P24.12,-0.7571241,-1.355935,0.44897549417666927,1.0
PFKFB2,-0.7573695,-0.7470656,0.4488285239890232,1.0
NDUFV1,-0.7577682,-0.052450206,0.4485897556803834,1.0
FTCDNL1,-0.75830495,-0.9268395,0.4482684507075273,1.0
SUOX,-0.7583969,-0.97150147,0.4482133829818812,1.0
METTL7B,-0.75893366,-1.4753942,0.44789223117220167,1.0
NDUFB5,-0.7591944,-0.043169063,0.4477362903397095,1.0
ARL8A,-0.75993043,-0.08149772,0.4472961534108587,1.0
MIOS,-0.76005316,-0.3288321,0.4472228211828143,1.0
JAKMIP2,-0.7600992,-1.5278625,0.44719532336005585,1.0
RAD17,-0.7606972,-0.40316063,0.4468379391735233,1.0
MCM7,-0.76106524,-0.3055164,0.44661809123630225,1.0
TLE1,-0.761602,-0.6670274,0.44629759003401037,1.0
WBP4,-0.7620007,-0.0038218612,0.44605958821753566,1.0
RP5-1065J22.8,-0.762062,-1.1124481,0.44602297897009346,1.0
SYT17,-0.76239944,-0.66308564,0.4458216586995768,1.0
TARBP1,-0.7625221,-0.5526922,0.44574846416484504,1.0
DNPEP,-0.7626601,-0.080160275,0.4456661284973509,1.0
DUSP12,-0.76298213,-0.19266996,0.4454740456426042,1.0
AFMID,-0.76324284,0.055526257,0.4453185845615182,1.0
SH3RF1,-0.76327354,-0.40391704,0.4453002970559258,1.0
LAS1L,-0.7633195,-0.42168295,0.44527286660022836,1.0
GPRC5C,-0.76368755,-1.0881435,0.4450534576337126,1.0
CTC-250I14.6,-0.7640556,-1.7050405,0.4448341103276433,1.0
TSPAN8,-0.76416296,-5.190454,0.44477014564667916,1.0
SP1,-0.7642243,-0.024298746,0.44473359675609125,1.0
DIS3L,-0.76434696,-0.57208425,0.4446605041148465,1.0
UGT2B15,-0.7645003,-6.1633625,0.44456914795125124,1.0
ATP8B4,-0.7649144,-0.42541397,0.44432253980691416,1.0
IGFBP3,-0.76503706,-1.8206456,0.4442494857232415,1.0
RP11-70C1.1,-0.7653744,-0.5898031,0.44404862234675,1.0
POLD2,-0.76565045,-0.19653499,0.4438843181568638,1.0
HSD17B12,-0.7660185,-0.1336364,0.4436652999150137,1.0
DNAJC17,-0.7662178,-0.31768665,0.4435466908111888,1.0
TPSAB1,-0.7663252,-2.0527596,0.4434828318742907,1.0
PLRG1,-0.7664019,-0.21134016,0.4434372215639948,1.0
ALAD,-0.7666166,-0.48212537,0.44330952695405157,1.0
TKFC,-0.7672913,-0.61033404,0.4429083378603117,1.0
FAM117B,-0.767736,-0.2266286,0.4426440313039819,1.0
OSBPL9,-0.76784337,-0.4070086,0.4425802466866393,1.0
RGS16,-0.7678894,-0.87572104,0.4425529120313956,1.0
KCNE1,-0.7685641,-0.29346198,0.4421521147074333,1.0
ZNF747,-0.7687941,-0.75693226,0.4420155267463908,1.0
HRSP12,-0.76911616,-0.46352357,0.44182434417775784,1.0
FAM49A,-0.76913154,0.016171109,0.44181524142684414,1.0
TNFAIP6,-0.76974493,-1.3181493,0.4414512194377602,1.0
PAPOLA,-0.7698829,-0.020322824,0.44136933816960344,1.0
SMPD1,-0.7704963,-0.47470224,0.4410055266893006,1.0
HNRNPH3,-0.7710944,-0.044174645,0.4406509760086784,1.0
GALC,-0.7711558,-0.17302562,0.4406146210782883,1.0
ILF3,-0.7713398,-0.044210237,0.44050556660527407,1.0
MTHFR,-0.7713858,-0.0022348927,0.44047830540546173,1.0
SLC46A1,-0.77147776,-1.4200921,0.44042378590813,1.0
MXI1,-0.77164644,-0.25961593,0.44032384354742793,1.0
KDM4C,-0.7719685,-0.44684622,0.4401330806182199,1.0
EHMT1,-0.7719685,-0.12911084,0.4401330806182199,1.0
SCD,-0.7721065,-1.0833424,0.44005133959244636,1.0
R3HCC1L,-0.77259725,-0.50235,0.4397607753795171,1.0
KRT19,-0.77316463,-2.9802716,0.4394249478100275,1.0
ACSL1,-0.7731953,-0.056203276,0.4394067991641091,1.0
RNF11,-0.77342534,-0.1270344,0.4392706980383224,1.0
DLG1,-0.773502,-0.21884009,0.43922533637655203,1.0
PDE6D,-0.7736247,-0.3216542,0.43915276331350017,1.0
RND1,-0.7740081,-1.5856636,0.43892601688554567,1.0
KLF16,-0.77408475,-0.37956104,0.4388806756724193,1.0
ITGAV,-0.77426875,-0.39010504,0.4387718677406879,1.0
STAU1,-0.77433014,0.019064989,0.43873560187493665,1.0
ELMSAN1,-0.7744988,-0.0348947,0.4386358796259465,1.0
TBC1D2,-0.77451414,-0.38946646,0.43862681461292585,1.0
KMT2A,-0.7745448,-0.07948812,0.43860868490988514,1.0
TRAF7,-0.77469814,-0.10505319,0.43851804285492546,1.0
MS4A6A,-0.7748208,-0.080256104,0.43844553696365907,1.0
CHIC2,-0.77514285,-0.043307614,0.4382552417899216,1.0
LPCAT3,-0.7754803,-0.19056271,0.4380559358842637,1.0
ASCC2,-0.7755109,-0.08162581,0.4380378197507203,1.0
SYNJ2BP,-0.7765844,-0.15047893,0.4374040265847182,1.0
MAPK6,-0.7766457,-0.30009717,0.43736782578125954,1.0
MFN1,-0.7770751,-0.45455903,0.4371144684476279,1.0
ASB8,-0.7773051,-0.12712318,0.4369787760716223,1.0
LIPE-AS1,-0.77733576,-0.119215876,0.43696068558771606,1.0
GNL3L,-0.7774585,-0.58209974,0.43688832796506516,1.0
RNF26,-0.7776732,-0.48108155,0.4367617187314119,1.0
ZDHHC18,-0.77793384,-0.34671897,0.43660800736405825,1.0
ZNF611,-0.7779492,-0.7455861,0.4365989664895784,1.0
COX14,-0.7780412,-0.04136845,0.43654472350771134,1.0
FPGS,-0.7781792,-0.22570603,0.43646336631560634,1.0
NUDT8,-0.77820987,-0.8715378,0.43644528812611905,1.0
PHB2,-0.78041816,-0.014499525,0.4351447928342408,1.0
ZNF787,-0.7809089,-0.55689645,0.43485609789465984,1.0
RP11-102N12.3,-0.7813536,-1.0116441,0.43459456364609883,1.0
CH17-353B19.1,-0.7815989,-1.3631281,0.4344503077817883,1.0
PLPP3,-0.78212035,-1.3921509,0.43414385592051574,1.0
SCO1,-0.782427,-0.2468526,0.43396364848215796,1.0
PDZK1IP1,-0.7824577,-2.2787557,0.4339456301163871,1.0
MRPL36,-0.7826111,-0.052729487,0.43385554477369026,1.0
CYB5D2,-0.7830864,-0.4739668,0.43357634891802377,1.0
ZHX2,-0.78334713,-1.4359778,0.4334232856304413,1.0
AFTPH,-0.7834545,-0.023920441,0.4333602686550495,1.0
C9orf3,-0.7835312,-1.4272943,0.43331525977436447,1.0
PPFIBP2,-0.78379184,-0.60589,0.4331622498061537,1.0
CLCN7,-0.78423655,-0.16119948,0.43290130495424217,1.0
RMDN3,-0.7844053,-0.4551913,0.4328023496743776,1.0
SUPT4H1,-0.7850647,-0.047607344,0.4324156501246873,1.0
PDS5B,-0.7852027,-0.14504582,0.4323347383354589,1.0
VPS39,-0.785218,-0.6203797,0.43232574867787754,1.0
NOTCH1,-0.7859081,-0.126862,0.4319213261349891,1.0
C5AR2,-0.78596944,-0.21854918,0.4318853880752336,1.0
OGG1,-0.7863222,-0.43334135,0.43167877785633113,1.0
WDR34,-0.7868129,-0.8510174,0.4313914154714572,1.0
ENPP4,-0.7869969,-1.6432558,0.4312836831751754,1.0
FAM63B,-0.78710425,-0.17742781,0.4312208465402614,1.0
CCDC47,-0.7876716,-0.08099426,0.4308887982420686,1.0
VWA1,-0.78773296,-1.6737492,0.43085291001487935,1.0
TOMM34,-0.78780967,-0.7406231,0.4308080521694363,1.0
SNX20,-0.78814703,-0.04516468,0.43061070984071737,1.0
SORT1,-0.7882697,-0.058408286,0.4305389620015876,1.0
SHKBP1,-0.7887604,-0.0017203045,0.4302520400299096,1.0
HERC6,-0.78877574,-0.87562543,0.4302430755073027,1.0
ARHGAP4,-0.78902113,-0.014400049,0.4300996578931199,1.0
TNKS2,-0.7891898,-0.07519948,0.43000107438747526,1.0
GIMAP2,-0.78923583,0.0055685844,0.4299741902543601,1.0
HEATR6,-0.7893432,-0.94009095,0.42991146440647887,1.0
COIL,-0.7895425,-0.37138215,0.42979498764654733,1.0
ROCK2,-0.7896039,-0.12467083,0.42975915233150963,1.0
DALRD3,-0.7900486,-0.13821304,0.4294993982067342,1.0
MAPK1,-0.79014057,-0.027539195,0.42944566736584777,1.0
GALM,-0.79015595,-0.40449864,0.4294367126054609,1.0
